platform,content,date,rating,likes,saves,comments,source,username,park
小红书,今天天气原因不能划船,2025-08-12,0,3,0,0,comment,五一～妈妈,公园A
小红书,，谢谢，正准备去。。换个地方吧,2025-08-12,0,1,0,0,comment,-那那那那那小娜,公园A
小红书,两个都去，离得很近。去年去北京，其中一天故宫+景山公园，偶然间增加了北海公园。故宫北门出去过马路就是景山公园，爬上山看全景故宫。然后景山公园西门出去，过马路不远就是北海公园东门。,2025-08-15,0,2,0,0,comment,用户已注销,公园A
小红书,请问故宫➕景山公园➕北海公园一天时间紧张不？,,0,1,0,0,comment,momo,公园A
小红书,北海真的很舒服,2025-08-12,0,4,0,0,comment,ignorance不等于innocence,公园A
小红书,人多吗,2025-08-17,0,0,0,0,comment,古堡精灵🐾,公园A
小红书,北海吖,2025-08-13,0,3,0,0,comment,瑾儿,公园A
小红书,两个都去了，特种兵之行,2025-08-13,0,2,0,0,comment,弯弯,公园A
小红书,这算什么特种兵啊，这两个公园都不大呀,2025-08-13,0,1,0,0,comment,🍒🍇完美夏天🍓🍍,公园A
小红书,个人觉得景山可以不去，北海则是必游的。北海里小景点比较多，很多个院落，比颐和园都更有意思一些。颐和园更加磅礴大气。,2025-08-17,0,3,0,0,comment,爱摄影的程序员,公园A
小红书,颐和园水很深,,0,0,0,0,comment,自由的风,公园A
小红书,"去北海公园还是去什刹海？
很多来北京旅行的朋友都会问：
“什刹海和北海公园二选一的话，到底该去哪个？”
	
其实啊～这两个景点只有一街之隔，根本不冲突，安排在一天刚刚好✨。
	
🌞下午去北海公园
•古典园林风满满，白塔、湖景、古建筑都能逛。
•湖面开阔，随便一拍就是大片。
•环湖步道很适合散步，租个小船在湖上划一划更惬意。
	
🌙晚上逛什刹海
•夜色一来，酒吧街、灯火、湖光倒影，氛围感直接拉满。
•想体验老北京的胡同生活、吃吃小吃，什刹海是绝佳选择。
•夏秋的夜晚，边散步边听歌超浪漫。
	
👉结论：别纠结选哪个，直接两个都去！ 白天感受皇家园林，晚上体验京味烟火气，一次旅行两种满足～
#北京旅游攻略 #北京旅游 #旅游万粉扶持计划 #收集古城里的烟火气 #城市烟火气最抚凡人心 #北海公园 #什刹海 #什刹海酒吧
2025-09-25",,0,0,87,6,post,,公园A
小红书,北海要钱,2025-10-13,0,6,0,0,comment,babyxiaoli1029,公园A
小红书,才十块，还是挺美的,,0,4,0,0,comment,Depa,公园A
小红书,晚上适合去北海吗？白天没时间,2025-10-21,0,5,0,0,comment,momo,公园A
小红书,北海吧 什刹海太挤,2025-09-26,0,10,0,0,comment,CPA不上岸了 ✅,公园A
小红书,别去什刹海，没啥好看的好玩的，真想去晚上划个船就行了,2025-10-05,0,12,0,0,comment,天呐，要疯掉啦,公园A
小红书,颐和园才是王者。什刹海感觉就是个大湖。,,0,2,0,0,comment,卷成饼干渣,公园A
小红书,什刹海别来，就是个居民区，没什么，三轮车更坑死你,2025-09-25,0,33,0,0,comment,喜赔子,公园A
小红书,北海吧,2025-09-25,0,6,0,0,comment,住是欢,公园A
小红书,长安街夜骑,,0,0,0,0,comment,塞塔与菲莱,公园A
小红书,什刹海没啥玩的,,0,1,0,0,comment,fiveleven,公园A
小红书,北海公园！,,0,0,0,0,comment,豌豆花,公园A
小红书,北海吧,2025-10-04,0,2,0,0,comment,穿山丙,公园A
小红书,打消了我要去什刹海的念头,,0,2,0,0,comment,百香果,公园A
小红书,"北海公园有必要买联票吗
	
#不懂就问有问必答 #万能的小红书
猜你想搜
北海联票
2025-06-29",,0,0,121,28,post,,公园A
小红书,可以不买联票。但是到了漪澜堂，还是建议买一张票进来，看看仙人正面,2025-07-02,0,28,0,0,comment,开心一号（谢绝关注）,公园A
小红书,@艾尔伯特,2025-07-10,0,2,0,0,comment,🍒,公园A
小红书,别买，看看白塔，五龙亭，九龙壁，划个船，吃个仿膳小吃，完事～,2025-06-29,0,51,0,0,comment,萍小主,公园A
小红书,不買聯票可以從南門上琼華𡷊嗎？,2025-08-19,0,0,0,0,comment,仙子星,公园A
小红书,个人感觉没必要，来都来了的思想除外；公园西北侧才是北海公园的精华，当然划划船找一下感觉未尝不可,2025-06-29,0,17,0,0,comment,爱上自驾爱旅行,公园A
小红书,北边吗,2025-09-29,0,4,0,0,comment,momo,公园A
小红书,没必要,2025-07-02,0,2,0,0,comment,AK_47 枪机,公园A
小红书,没必要，我买了都没用上,2025-09-16,0,2,0,0,comment,momo,公园A
小红书,坡坡,,0,0,0,0,comment,萧卟可奈,公园A
小红书,没必要,2025-06-29,0,2,0,0,comment,就爱坐门墩,公园A
小红书,时间够的话有必要，岛上很多值得看的东西，如果你喜欢古建筑,2025-07-24,0,1,0,0,comment,忙Lee偷闲,公园A
小红书,头次去，还是可以买，像我们净天去的，上面没什,2025-07-01,0,2,0,0,comment,燕趙拙人,公园A
小红书,没必要！！进去后能单独购买,2025-06-29,0,7,0,0,comment,老张一顿拍,公园A
小红书,如果你有时间逛就有必要。,2025-06-30,0,6,0,0,comment,春华秋实一甲子,公园A
小红书,"📍北京·北海公园真的是巨大的能量场🌳
告诉你一件很多人不知道的事——
北海公园比故宫老将近500年。
故宫建于1420年，北海建于辽代，公元938年。这片湖和湖中间那座白塔，在故宫的砖落地之前，就已经在那里了。
	
🎟️ 门票
📍 10r（淡季5r，60岁以上🆓）
📍 联票20r（淡季15r)
	
⭐从哪个门进？
🔸北门：近什刹海、恭王府、地铁6号线北海北门站B口
🔸南门：近西四、故宫角楼，公交北海站
🔸东门：近北海公园，交通稍不便
	
📍 路线
团城 →南门 →永安寺 →白塔 →长廊 →摆渡船 →五龙亭 →万佛楼 →快雪堂 →九龙壁 →西天焚境 →静心斋 →北门
	
📍主要景点
🏛️ 团城 : 站上城墙就能看清整个北海的位置关系
🌉 永安桥 : 南对故宫、北对白塔，这条轴线是故意对齐的
🛕 永安寺 : 顺着山坡一层层往上走，每上一层白塔就近一点
🗼 白塔 : 35.9米高的藏式喇嘛塔，山顶360°能看清半个北京
🏮 长廊 : 全程很安静的一段路，湖面就在右手边，什么都不用想
⛵ 摆渡船	: 换一个从水面上看白塔的角度
🏯 五龙亭	 : 皇帝当年在这里钓鱼看烟火，现在你可以坐下来发呆
🏛️万佛楼遗址 : 站上去能感受到""这里曾经有过什么""
📜 快雪堂	 : 王羲之《快雪时晴帖》刻石在这里，真迹在台北
🐉 九龙壁	 : 古老的一座，左起第四条龙肚子上藏着一块木头
🕌 西天梵境	: 进门那一刻外面的声音突然小了一档
🍃 静心斋 : 皇太子的书房，走进去之后你不会想出来
	
⚠️ 小tips:
✅ 白塔17:00停止售票，下午来的话先上岛再划船
✅ 船只接受💸和🌐，带好手机
✅ 园内有餐饮，五龙亭附近有小卖，不用担心补给
	
哪怕只有一个下午，坐在湖边吹风，等一场日落
也会有惊喜的际遇✨
#北京旅游 #北京旅游攻略 #北海公园 #拍照打卡 #北京周末去哪 #公园20分钟 #北京拍照 #如诗如画的风景 #夏天来了 #逛公园
猜你想搜
北海公园门票与联票区别
昨天 15:46 河南",,0,0,9,0,post,,公园A
小红书,想来北京旅游的大朋友小朋友可以来👉🏻✉️，或者留下“日期+人数+天数”我来给您安排！！！,2026-06-13,0,0,0,0,comment,"笑笑在北京
作者",公园A
小红书,"美翻了❗️2h北海公园游玩路线攻略✅️
暮春时节，怎么能不去趟北海公园？去北海公园北门外的恭俭胡同看楸树和梧桐花，虽已陨落大半，但依然很美。蓝天白云下的北海公园美到失语，红墙白塔、野鸭锦鲤、红花绿柳、园林古建……一步一景，治愈感拉满🎏🚶🏞️🚣‍♂️🏯
📍地点：北海公园
🎫门票：
旺季：大门票10r；联票20r(含大门票+永安寺白塔漪澜堂+团城）
淡季：大门票5r；联票15r(含大门票+永安寺白塔漪澜堂+团城）
🚇交通：地铁6号线【北海北站B口】🔜北海公园（北门）
⏰ 开放时间：6:30-20:00（淡季）/6:00-21:00（旺季）
🗺️打卡路线：
恭俭胡同（楸树+梧桐）➡北海公园（北门）➡画舫斋➡濠濮间➡陟山桥➡白塔➡永安桥➡北海公园（南门）
#北海公园#交换春天 #北京citywalk  #北京周末去哪儿 #北京旅游攻略#浪漫生活的记录者 #旅游编辑部 #北京春天 #ourspring #周末去哪儿 @户外薯 @摄影薯 @生活薯 @薯队长
04-28",,0,0,259,8,post,,公园A
小红书,2h快速版北海公园游玩路线图(北门➡️南门),,0,8,0,0,comment,"微笑豆
作者",公园A
小红书,有行李箱咋办,,0,1,0,0,comment,momo,公园A
小红书,请问现在的体感适合穿什么样的衣服？,,0,1,0,0,comment,小蝴蝶飞le🥕,公园A
小红书,短袖中午可以，晚上冷。建议短袖+长裤，上衣配一个容易脱的薄外套,,0,0,0,0,comment,津津,公园A
小红书,要提前预约吗,,0,0,0,0,comment,熊二今天吃什么,公园A
小红书,不用，现场买票都行,,0,0,0,0,comment,不mo了,公园A
小红书,不买联票，这个路线适用吗,,0,1,0,0,comment,从前有三只,公园A
小红书,我从北门进的,,0,1,0,0,comment,k.k,公园A
小红书,"什刹海和北海公园哪个好玩
	
#不懂就问有问必答 #万能的小红书
2025-03-17",,0,0,1380,572,post,,公园A
小红书,玩完北海，出北门，再去什刹海遛遛，然后烟袋斜街～吃吃逛逛,2025-03-18,0,572,0,0,comment,萍小主,公园A
小红书,我今天的citywalk就这个路线，走了两万多步,2025-03-18,0,142,0,0,comment,My sunshine ☀,公园A
小红书,北海和什刹海粗略走走要几个小时呀姐妹们,2025-04-10,0,24,0,0,comment,昭旦晔,公园A
小红书,跟着xhs姐妹的路线 南锣北巷➡️景山公园➡️北海公园➡️什刹海现在还在北海公园里 已经8150步了...至少3小时起步,2025-04-26,0,70,0,0,comment,菜花头,公园A
小红书,看你怎么定义好玩。北海公园是皇家园林，什刹海是市井风情,2025-03-19,0,50,0,0,comment,momo,公园A
小红书,@Tongggggg-,2025-03-20,0,8,0,0,comment,Bingo的小太阳🔆,公园A
小红书,今天的北海公园,2025-03-18,0,18,0,0,comment,水绕高山,公园A
小红书,可以分享原图么,2025-03-20,0,6,0,0,comment,来点木,公园A
小红书,什刹海不是公园，什刹海也不是海，你可以南锣鼓巷 鼓楼 烟袋斜街 什刹海这一条线溜达下来，也就两个小时。,2025-04-01,0,21,0,0,comment,掉落在地球上,公园A
小红书,@博识课件阁,2025-07-24,0,1,0,0,comment,斯丢匹得,公园A
小红书,肯定是北海啊，什刹海晚上随便溜达溜达还行,2025-03-19,0,5,0,0,comment,笑对人生,公园A
小红书,请问晚上北海推荐去吗？白天没时间,2025-10-21,0,0,0,0,comment,momo,公园A
小红书,北海出来就恭王府斜街景山鼓楼什刹海，一片的都可以一起玩，随便溜达呗,2025-04-10,0,34,0,0,comment,那些女孩教我的事,公园A
小红书,@Aumpi,2025-04-11,0,9,0,0,comment,ᅠᅠᅠ,公园A
小红书,北海公园是皇家园林，什刹海是老百姓休闲的地方,2025-03-22,0,23,0,0,comment,MIMO,公园A
小红书,@奈斯兔米球,2025-06-05,0,1,0,0,comment,momomomo,公园A
小红书,北海，一定要去北海，我感觉北海是北京最值得去的景点之一,2025-06-26,0,7,0,0,comment,蛙哈哈,公园A
小红书,北海跟颐和园选哪个？,2025-10-02,0,1,0,0,comment,远秋,公园A
小红书,没两步路的距离 都去 二选一就北海 什刹海拍两张照就行 什刹海边上都是酒吧小吃店没啥好玩的,2025-03-17,0,18,0,0,comment,Edward（8月圆蛤镇面授,公园A
小红书,@Tongggggg-,2025-03-20,0,3,0,0,comment,Bingo的小太阳🔆,公园A
小红书,"北海公园值得去吗
	
#不懂就问有问必答 #万能的小红书
2025-06-29",,0,0,51,28,post,,公园A
小红书,我已经去了七八次了都没逛完，大名鼎鼎三希斋甚至还没进去，还有好多地方都没开放太遗憾了。真的乾隆太会玩了，南北结合园林风格，皇家寺庙，古典建筑，书法艺术，走马观花看一天也都勉强。十块钱门票千值万值,2025-07-12,0,28,0,0,comment,热量高的奶茶,公园A
小红书,我为撒是20门票,2025-07-12,0,1,0,0,comment,夏季的风,公园A
小红书,北海是全北京最好的公园，没有之一，比颐和园天坛都好，一定要划船,2025-07-09,0,4,0,0,comment,小狮子头路过,公园A
小红书,划船大概多少钱,2025-11-15,0,1,0,0,comment,momo,公园A
小红书,值，北京我最喜欢的景点，但一定要做攻略，回来了我才发现只逛了一半，另一半根本没发现,2025-07-09,0,7,0,0,comment,🥔,公园A
小红书,尊的很美！,2025-07-09,0,0,0,0,comment,🥔,公园A
小红书,当然值得！而且北海公园的人比颐和园更少更安静哦，超级推荐,2025-06-29,0,7,0,0,comment,一只闲双鱼,公园A
小红书,感谢分享,2025-06-29,0,0,0,0,comment,"珊
作者",公园A
小红书,景色很好看，而且很大一个可以逛很久,2025-07-16,0,4,0,0,comment,你说的对但我要辣椒,公园A
小红书,但是天热的时候不推荐去（）就算是有水也特别热,2025-07-16,0,0,0,0,comment,你说的对但我要辣椒,公园A
小红书,巨大的猫咖,2025-06-30,0,7,0,0,comment,丸子君,公园A
小红书,是它吧,2025-07-13,0,2,0,0,comment,列车晚点,公园A
小红书,非常舒服,2025-07-02,0,1,0,0,comment,这道题必考,公园A
小红书,逛起来不累,2025-07-02,0,0,0,0,comment,这道题必考,公园A
小红书,这个景色就不想走了,2025-07-05,0,1,0,0,comment,默,公园A
小红书,肯定值得 景山 北海挨着的,2025-06-29,0,5,0,0,comment,走过路过随意,公园A
小红书,有道理,2025-06-29,0,0,0,0,comment,"珊
作者",公园A
小红书,值得！,2025-07-05,0,0,0,0,comment,柠檬气泡,公园A
小红书,人多吗昨天,2025-07-07,0,0,0,0,comment,你干啥！,公园A
小红书,"这么大的北海公园，得这么逛，不费腿
北海公园太太太了，如果想逛个差不多，那也得需要4个小时左右
.
这样逛，不费腿，路线看【P2】
.
核心景点在北门和琼岛上。
.
🍀🍀路线，看【P2】🍀🍀
我们从南门进，先看➡️【团城】，很多人都忘记这个景点，在南门外。
➡️永安寺进入，登白塔（得爬上去，估计得有小100米爬升），建于清顺治时期，藏式喇嘛塔
➡️阅古楼，里面有《三希堂法贴》石刻，有135家书法家的真迹，包括王羲之，颜真卿等
➡️漪澜堂，读书和看戏的地方
.
经过陟山桥，就出了琼岛，
出琼岛后，
➡️濠濮间，这里有文人意境，清幽雅致
➡️画舫斋，里面有个古老的大槐树，有个小院
.
经过北门后，这一片的景点比较集中
➡️静心斋，乾隆的小花园，很好看，有园中园的美称，很多小姐姐在这里拍汉服
➡️华藏界，从这里的门洞拍北海白塔，好好看
➡️西天梵境，全金丝楠木 老壮观了
➡️九龙壁，颜色鲜艳，双面琉璃，各有9条蟠龙
➡️快雪堂，主殿是金丝楠木的，风格古朴，有快雪时晴贴，文化价值很高
➡️阐福寺，里面有个180岁的苦楝树，非常好看
.
最后再从北门出
.
nice!
.
最后，请忽略我这肥硕健达的斜方肌。。唉
	
#北海公园 #北海公园拍照 #北京北海公园 #北京公园 #北京旅行攻略 #北海公园攻略 #北京旅游攻略 #北京小众景点 #北京胡同
05-23 广东",,0,0,104,0,post,,公园A
小红书,北京有一种独特的人文魅力，北上广深中个人最喜欢北京（去了还想的那种，有的城市去过会觉得可以了 够了🤣）。沉稳 大气，还藏龙卧虎各行各业都有顶尖高手 ~(¯▽¯~),,0,0,0,0,comment,薄荷海盐苏打🌿,公园A
小红书,嗯嗯，北京适合慢慢逛，很有文化底蕴，慢慢感受,,0,1,0,0,comment,"twozh
作者",公园A
小红书,图一在哪里？,,0,0,0,0,comment,荔枝荔枝酸奶,公园A
小红书,阐福寺，那个苦楝树,,0,0,0,0,comment,"twozh
作者",公园A
小红书,想问一下北门好打车吗,,0,0,0,0,comment,小小小小小托托,公园A
小红书,很好打车,,0,0,0,0,comment,"twozh
作者",公园A
小红书,请问地铁哪个站出，走路最近能到南门，谢谢？,,0,0,0,0,comment,Winnie,公园A
小红书,原来北海公园也有九龙壁！我以为这个是故宫珍宝馆独有的呢,,0,0,0,0,comment,徐徐徐家小公主👸,公园A
小红书,"只有走遍这8️⃣大秘境，北海公园才不算白来
2026年来啦！新年第一次深度游，跟着我解锁北海公园这8个小众秘境。
北海太大了，除了视野C位的琼华岛白塔，东西两岸藏着太多的隐秘角落。盘点最值得去的8个，准备深度游的可以收藏起来。
.
➡️路线
北门——画舫斋（古柯庭）——濠濮间——团城——漪澜堂——阅古楼——万佛楼遗址——快雪堂——西天梵境（九龙壁）——北门
.
1️⃣画舫斋
十分清幽的园中园，里面还有个名叫古柯庭的小院，每天只在9:00-10:00开放（所以入园第一站直奔这）。古柯庭的主角是一棵树龄1200年的唐槐，曾因树冠巨大，被称为“北京的国槐之王”、“北京最美十大树王之一”。
.
2️⃣濠濮间
背靠假山，颇有山林野趣。主体是一座三开间水榭，石桥横跨池塘，一步一景。
.
3️⃣团城
世界上最小的城堡。内有四宝——白玉佛、白皮松、遮荫侯和渎山大玉海。
❗️在南门外，需要另外付费1元，联票可二次入园。
.
4️⃣漪澜堂
雕梁画栋的皇家园林，内部有原状陈列，大门外是欣赏对岸五龙亭的好地方。这个景区2022年才开放，需联票入内，游客不多。
.
5️⃣阅古楼
为半圆形二层建筑，一楼平时开放，二楼只在每周二10点和14点各开放1小时，是整个北海公园最难进的秘境。二楼是三希堂法帖石刻展览室，书法爱好者必朝圣之地，开放时有讲解。
.
6️⃣万佛楼遗址
位于小西天后面，人迹罕至，西北角的妙相亭里一座精美的清代石塔
❗️阅古楼前往万佛楼可坐摆渡船
.
7️⃣快雪堂
乾隆为《快雪时晴帖》特意增建的院落，这里人迹罕至，金丝楠木殿散发着幽香，也是梁林曾经约会的松坡图书馆。
.
8️⃣西天梵境
最不容错过的小景区，最大的看点就是金丝楠木大殿，还有我国三大九龙壁之一的北海九龙壁
.
💗除了以上8处秘境，静心斋虽人多但仍不失为我心中北海公园最精致的园中园，大家也别因为人多而劝退。
🎫门票:淡季5元，联票15元/旺季10元，联票20元
#旅游编辑部 #一赞助力全世界的旅行青蛙 #我的2026 #2026怪有期待 #人文景点分享#北京旅游攻略 #北京旅行攻略#北京旅游 #北京旅行 #北京拍照#古建筑之美#北海公园 #园林 #公园 #公园拍照 #逛公园才是正经事 #周末去哪儿
猜你想搜
什刹海和北海公园哪个好玩
编辑于 01-04",,0,0,1075,3,post,,公园A
小红书,po一下北海公园的路线图🗺️北京人文之旅正在持续更新中，欢迎关注➕更多北京笔记请查看主页【北京】合集,,0,3,0,0,comment,"Shirley雪梨酱
作者",公园A
小红书,这个路线，大概多久能逛完？,,0,0,0,0,comment,momo,公园A
小红书,作为一个土生土长的北京人，好几个没有进去过，前不久才去画了静心斋。要去把其他几个画了。,,0,2,0,0,comment,田东明DMG,公园A
小红书,真不错,,0,0,0,0,comment,"Shirley雪梨酱
作者",公园A
小红书,现在摆渡船开放了吗,,0,0,0,0,comment,杀青散没有解药,公园A
小红书,湖面冻住了就没船了,,0,0,0,0,comment,"Shirley雪梨酱
作者",公园A
小红书,大西天和小西天的五座琉璃牌坊，是北京的十座琉璃牌坊中最集中的五座,,0,1,0,0,comment,渲珜,公园A
小红书,四座在小西天是吧,,0,0,0,0,comment,"Shirley雪梨酱
作者",公园A
小红书,北海公园内还有一个 先蚕坛 ，不知道什么时候开放。,,0,1,0,0,comment,景行,公园A
小红书,印象中没开放过,,0,1,0,0,comment,"Shirley雪梨酱
作者",公园A
小红书,西天梵境暂停开放？,,0,0,0,0,comment,sLeePing,公园A
