platform,content,date,rating,likes,saves,comments,source,username,park
小红书,"朝阳公园实拍：落日飞车已坐！
2026.5.10 朝阳公园
游玩路线：东门（p5）→沿湖→右手边小鹿羊驼→过桥（不走p11）→乐园（p13是入口）→落日飞车→乐园岔路返回
游玩时间：2h
今日北京温度直飙30℃！涂防晒，穿短袖都热。东门没有饮品，走到五球比较正面才有冷饮解暑。五月天的五球很热闹，大家抽盲盒、发物料、拍照留念。小羊驼和小鹿又漂亮又乖，而且味道不算特别重，可以接受！
看地图找到摩托过山车进入乐园，很多项目，收费不便宜。往深处走，找到落日飞车，45/人。玩一次时间比较长，约6分钟。飞得高，视野开阔，速度挺快，有风吹很凉快，好玩！音乐有播放《一千年以后》（歌单也有其他的，飞起来可能听不见，唯有风声～），想想此时听着歌伴着夕阳，跟好友一起坐落日飞车，将是非常浪漫！
返场换近道，有一大片丛林探险区域，网球足球棒球场，很有氛围感的帐篷营地。设施应有尽有，大家也可以来体验！
#北京周末去哪儿 #落日飞车的浪漫 #公园 #朝阳公园 #游乐场 #旋转飞椅 #治愈系公园 #公园走一走 #沉浸式逛公园 #朝阳
猜你想搜
北京朝阳公园泡泡玛特城市乐园攻略
05-10",,0,0,129,3,post,,公园D
小红书,到底吓不吓人去了好几次不敢坐,,0,3,0,0,comment,Momo,公园D
小红书,不吓人 就吹吹风,,0,2,0,0,comment,"yutong
作者",公园D
小红书,丛林探险要钱么,,0,2,0,0,comment,MOMO,公园D
小红书,肯定是要的,,0,0,0,0,comment,"yutong
作者",公园D
小红书,这个速度怎么样，太快害怕,,0,0,0,0,comment,陈小丝儿,公园D
小红书,不慢也不快，挺凉爽的,,0,0,0,0,comment,"yutong
作者",公园D
小红书,落日飞车是不错，我也拍了,,0,2,0,0,comment,真的要少喝,公园D
小红书,酷 梦核,,0,0,0,0,comment,"yutong
作者",公园D
小红书,宝宝请问一下这个地方怎么导航呀？,,0,2,0,0,comment,Hei Siri~,公园D
小红书,直接导航 高空飞翔,,0,3,0,0,comment,"yutong
作者",公园D
小红书,虽然单项看起来有点贵，但是相比游乐园门票几百但是排好几个小时队只能玩到两三个项目来说，简直太香了,,0,0,0,0,comment,海阔天空,公园D
小红书,请问门票多少米啊,,0,1,0,0,comment,null,公园D
小红书,公园免费进，落日飞车45/人,,0,2,0,0,comment,"yutong
作者",公园D
小红书,@还是菠萝包 这个我会吓死,,0,0,0,0,comment,麦香鱼好吃,公园D
小红书,我不行了这个看着真的好玩,,0,0,0,0,comment,还是菠萝包,公园D
小红书,@心动小贤. 玩这个,,0,0,0,0,comment,llllee,公园D
小红书,可以 但你咋跑浙江了,,0,0,0,0,comment,心动小贤.,公园D
小红书,@Kebym,2026-06-09,0,0,0,0,comment,苏玫,公园D
小红书,"朝阳公园真是一个宝藏公园
🚇地铁：
14号线朝阳公园站B口出（出来是公园南门）
14号线枣营站A口出（出来是公园西门）
🎫票价：免费
🈺️营业时间：
4月1日至10月31日
周一至周日06:00-22:00
11月1日至3月31日
周一至周日06:00-21:00
1⃣️从南门开始往北走，有游乐园—世纪喷泉广场—方舟湖（泡泡玛特城堡）—万人广场（生命树）—中心岛—野鸭岛（野鸭、天鹅、羊驼、小鹿图）—蓝色港湾
2⃣️从西门开始方舟湖—万人广场—中心岛—野鸭岛—蓝色港湾
	
🔆二月兰（花溪谷）
从东1门进来就是，但是东1门没有地铁。
🔆郁金香（荷花湖）
现在还在含苞待发，估计再有两三天就开了
🔆天鹅、羊驼、小鹿（野鸭岛）
🔆泡泡玛特城堡（方洲湖）
🔆樱花谷（现在晚樱还含苞中，没有开估计10号左右能盛放图17是4月6日拍摄）
🔆西兰花大树（万人广场）
图18有公园导览图
🔆 蓝色港湾：欧式风格建筑拍照很出片，里面有商场、餐饮、电影院。
🔆亮马河沿河道：晚上也可以在蓝色港湾码头坐船游亮马河，夜景很美的。
	
公园环境很好，可以露营野餐、晒娃、划船、跑步、露天音乐会。朝阳公园全程跑到六公里左右，是个小怪兽图形。
	
#春天就要逛公园 #油画般的春天 #逛公园才是正经 #公园踏青赏花 #逛公园 #治愈系公园 #朝阳公园 #交换春天 #春天开幕式 #花情实况播报
04-06",,0,0,761,6,post,,公园D
小红书,朝阳公园好玩吗，需要门票吗？,2026-06-08,0,0,0,0,comment,再战今朝689,公园D
小红书,不需要门票,2026-06-08,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,朝阳公园现在还有羊驼小鹿了吗,,0,2,0,0,comment,皮卡,公园D
小红书,有，我昨天去拍的照片还看到了,,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,现在有面包节 还能免费进吗,,0,3,0,0,comment,予墨🍬（接好运）,公园D
小红书,朝阳公园是免费开放的不收门票,,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,有玩的游乐设施吗,,0,0,0,0,comment,小林北田.,公园D
小红书,有 南门进入有游乐场,,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,会不会有人偷东西啊，我看之前的帖子（别人的）有人偷东西,,0,0,0,0,comment,烬魂香.,公园D
小红书,这几天公园举办面包节，人非常非常多，什么样的人都有，出门还是注意点吧,,0,1,0,0,comment,"琳瑄
作者",公园D
小红书,纯好奇问问，可以喂小动物吗？,,0,0,0,0,comment,怜怜,公园D
小红书,旁边有卖胡萝卜的要收费,,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,好看,,0,1,0,0,comment,石编辑,公园D
小红书,哪里,,0,1,0,0,comment,,公园D
小红书,12是哪里呀,,0,0,0,0,comment,圆月moon,公园D
小红书,荷花湖,,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,地方好找吗,,0,0,0,0,comment,宋茜施尔,公园D
小红书,好找,,0,0,0,0,comment,"琳瑄
作者",公园D
小红书,"6.14（周日）朝阳公园免费音乐会
告别城市内卷，奔赴夏日千人露天狂欢！
本周日 6月14日，朝阳公园南门下沉广场，一场持续4小时，超12名队友轮番上阵、乐队伴奏，嗨爆朝阳公园的露天音乐会重磅开唱！
超大开阔下沉广场场地现场，无遮挡声场、晚风配绿荫，告别密闭场馆的压抑，沉浸式解锁城市户外Live极致体验✨
没有拘束座位，不用拘谨端坐，站着合唱、随心摇摆、驻足听歌都可以！流行金曲、热血嗨歌、治愈民谣轮番唱响，4小时不间断燃炸氛围，全程高能不冷场！
夏日、晚风、露天、自由、热爱，所有浪漫与热烈统统集齐
这个周末，逃离琐碎日常，和同频的陌生人一起放声合唱，解锁北京最松弛的夏夜狂欢！
更有点歌环节
参加演出：大河  @大河🎹露营时光 Nana @露营时光音乐会-Nana🎤 Tony  @露营时光吉他Tony&十叁区越南河粉后厨 元元   @露营时光-元 维尼夏欣  @露营时光音乐会-维尼夏 石头 胖小烦  @露营时光～胖小烦 兰迪  @打击乐-兰迪 胖戳@露营时光～胖戳 乔同学  小归   mike等或许还有惊喜伴舞团@宸菲🍭
	
本场歌单：
大女人
改变自己
霓虹甜心
美人鱼
永不失联的爱
思念是一种病
情歌
特别的人
月下煮茶（长笛）
春雨里（长笛）
舞女泪
你要跳舞吗
后来
对面的女孩看过来
我们的时光
当那枫叶红
鼓楼
萍聚
蓝莲花
最初的梦想
夏天的风
日不落
过火
Lemon  tree
爱河
告白气球
我要找到你
小星星
鲜花
Dear John
不要在我寂寞的时候说爱我
can't take my eyes off you
王妃
#朝阳公园音乐会 #朝阳公园 #露营时光音乐会 #北京免费音乐会 #北京周末去哪儿 #公园二十分钟效应
猜你想搜
朝阳公园露天音乐会时间表
4天前 北京",,0,0,761,4,post,,公园D
小红书,参与的伙伴可以留下人数例如：朝阳公园5人,2026-06-10,0,4,0,0,comment,露营时光～胖小烦,公园D
小红书,小关小注❤️⭐️点点哈,2026-06-10,0,6,0,0,comment,露营时光～胖小烦,公园D
小红书,你好，我想问一下需要门票吗？朝阳公园,2026-06-14,0,0,0,0,comment,巴拉巴拉巴拉,公园D
小红书,不晓得 我也是茫然去的 去的路上,2026-06-14,0,0,0,0,comment,Life🍂,公园D
小红书,1人蹲搭子,2026-06-14,0,2,0,0,comment,说什么我布丁,公园D
小红书,111,2026-06-14,0,0,0,0,comment,听雾赴声,公园D
小红书,一个人，随性玩,2026-06-14,0,1,0,0,comment,戒掉可乐🥤,公园D
小红书,我也是我也是 我已经在路上了,2026-06-14,0,0,0,0,comment,Life🍂,公园D
小红书,现在应该没雨了吧，可以去,2026-06-14,0,1,0,0,comment,哈哈哈,公园D
小红书,蓝天白云,2026-06-14,0,1,0,0,comment,珍惜,公园D
小红书,1个人蹲个搭子,2026-06-14,0,0,0,0,comment,blueee丝,公园D
小红书,一起不,2026-06-14,0,0,0,0,comment,听雾赴声,公园D
小红书,1人蹲搭子,2026-06-14,0,1,0,0,comment,momo,公园D
小红书,一起嘛,2026-06-14,0,1,0,0,comment,疗养院娃娃鱼,公园D
小红书,2人在路上,2026-06-14,0,0,0,0,comment,今天去哪玩,公园D
小红书,一个人，蹲搭子,2026-06-14,0,1,0,0,comment,xxo.潇悦.ONE,公园D
小红书,"传说中“松弛”的发源地？
来趟朝阳公园吧，男女老少皆宜，体验不一样的北京#北京朝阳公园 #这才是生活啊 #瞎溜达的一天 #张哈利的Vlog #北京周末遛娃 #生活需要松弛 #逗比日常 #北京露营地推荐 #泡泡玛特乐园 #北京的秋天
2025-10-27",,0,0,183,6,post,,公园D
小红书,这就是普通人的快乐生活！,2025-10-30,0,6,0,0,comment,小红薯5FAF6177,公园D
小红书,有没有瀑布？,2026-06-08,0,0,0,0,comment,FilippoG,公园D
小红书,里面有这样的建筑吗,2025-10-31,0,0,0,0,comment,菠萝海,公园D
小红书,来吧 ppmt乐园,2025-11-08,0,3,0,0,comment,小红薯68286BC7,公园D
小红书,去泡泡城堡拍照要走多久呀,2025-11-07,0,1,0,0,comment,一座冰雪孤山,公园D
小红书,西门最近，进去往东南方向走10分钟左右,2025-11-08,0,1,0,0,comment,是啊啊啊阿野,公园D
小红书,今年有书市吗,2025-10-27,0,1,0,0,comment,金豆的真书,公园D
小红书,夏天那会有来着，现在应该没了,2025-10-27,0,0,0,0,comment,留云借风,公园D
小红书,我每周都去,2025-11-08,0,2,0,0,comment,坚硬的软棉花》,公园D
小红书,但去多了会玩腻,2025-11-08,0,0,0,0,comment,坚硬的软棉花》,公园D
小红书,有摩天轮吗,,0,0,0,0,comment,一张纸片片,公园D
小红书,没有吧,,0,0,0,0,comment,"张哈利
作者",公园D
小红书,长春也有这样的打脸地儿,,0,1,0,0,comment,khun-xi笑也是可以的,公园D
小红书,打脸地是啥,,0,0,0,0,comment,"张哈利
作者",公园D
小红书,朝阳公园比奥森好玩,2025-11-08,0,2,0,0,comment,和花小可爱,公园D
小红书,突然爆火是因为免门票了。以前是要门票的,2025-10-27,0,13,0,0,comment,一乐小铺,公园D
小红书,这个视频里没看到，离你的进门口不远，上周我们刚去玩过,2025-11-08,0,1,0,0,comment,ETdeCAT,公园D
小红书,朝阳公园疫情以前就很火，因为那个沙滩主题乐园，奥运的沙子，北京卫视再那里面有个现场直播室,2025-11-07,0,0,0,0,comment,Ang 。,公园D
小红书,朝阳公园免费吗？,2025-11-04,0,0,0,0,comment,川晋,公园D
小红书,我离朝阳公园很近，但现在很少去可能是我长大了吧,2025-11-06,0,2,0,0,comment,东坝小川麻,公园D
小红书,好几年都没去了,2025-11-07,0,0,0,0,comment,🍁,公园D
小红书,11个月宝宝牛肉辅食,2025-11-02,0,0,0,0,comment,小红薯63EDD102,公园D
小红书,有星星人,2025-11-02,0,0,0,0,comment,龙空龙,公园D
小红书,中泰友谊亭,2025-10-31,0,0,0,0,comment,wst,公园D
小红书,没准哪天就红火到房山哦！北京除了中轴线，大家一起期待风水轮流转吧……,2025-10-30,0,0,0,0,comment,小红薯64E056FC,公园D
小红书,现在可真不顶以前 秋冬更没啥意思 近几年各种土不土洋不洋的全扎这儿了。,2025-11-07,0,0,0,0,comment,绞肉机里的鱼🐟,公园D
小红书,泡泡玛特有两个入口吗,,0,0,0,0,comment,好啊,公园D
小红书,你这小伙儿，听你解说，像是刘姥姥进大观园！哈哈哈😁,2025-11-04,0,0,0,0,comment,九宝姥姥,公园D
小红书,今天的天气真的很不错,2025-11-02,0,0,0,0,comment,阿誩,公园D
小红书,最有名的不是东单公园么,2025-10-30,0,0,0,0,comment,白小纯野路子,公园D
小红书,朝阳公园树上的猴子，都二十年了,2025-10-30,0,0,0,0,comment,诗和远方,公园D
小红书,这还有棵大树,2025-10-30,0,2,0,0,comment,自游的鳄鱼,公园D
小红书,看上了你的颜咋整呢,2025-11-09,0,0,0,0,comment,尾巴仨,公园D
小红书,2000年就很火了,,0,0,0,0,comment,momo,公园D
小红书,房山人？ 用的什么拍摄 设备,2025-10-29,0,0,0,0,comment,墨染,公园D
小红书,里面有啥啊还最知名,2025-10-27,0,1,0,0,comment,吉人,公园D
小红书,朝阳公园能摆摊嘛,2025-11-15,0,0,0,0,comment,Flower SHENG,公园D
小红书,11,2025-11-02,0,0,0,0,comment,小红薯63EDD102,公园D
小红书,大是真的大，十年前在里面迷路了，下雨跑着躲雨，然后就跑丢了在里面转了一个多小时才找到门,2025-10-29,0,0,0,0,comment,磨玦成御,公园D
小红书,朝阳公园那么有流量,2025-10-29,0,0,0,0,comment,齐毛毛,公园D
小红书,听说可以偶遇明星 之前去过 不过没有遇到,2025-10-28,0,2,0,0,comment,ASURA ARMOR,公园D
小红书,破破烂烂,2025-10-28,0,0,0,0,comment,蚂蚁森林工坊,公园D
小红书,看到我了我带娃在草地上玩气球🎈！,2025-10-28,0,0,0,0,comment,momo,公园D
小红书,朝阳公园最近还适合露营吗，会不会冷？,2025-10-28,0,0,0,0,comment,吃饱就犯困,公园D
小红书,周围居民锻炼身体的地方,2025-10-28,0,1,0,0,comment,小红薯653D43F7,公园D
小红书,下次去东单公园呗,2025-10-27,0,0,0,0,comment,mr云,公园D
小红书,我记得里边之前有个鬼屋，之前太小，害怕没敢进去,2025-10-27,0,0,0,0,comment,#Y哲,公园D
小红书,离我家太近了,2025-10-27,0,0,0,0,comment,咩咩,公园D
小红书,公园周边有高档社区，住的老外多，经常去公园耍，所以管理比较开放，宽松，也有很多俊男靓女蹭！,2025-10-27,0,0,0,0,comment,黑曼巴,公园D
小红书,你说那个像泰国的小庙就是泰国捐赠的,2025-10-27,0,0,0,0,comment,小鹿怪可爱捏,公园D
小红书,哥们，在小红书偶遇了,2025-10-27,0,0,0,0,comment,北京杨,公园D
小红书,真好，我现在jio疼,2025-10-27,0,1,0,0,comment,爱拍照的小哈📸Hudson Photo,公园D
小红书,休息也去溜达一圈,2025-10-27,0,0,0,0,comment,Li,公园D
小红书,朝阳公园东西1.5公里，南北3公里，是北京四环内最大的城市公园，没有之一,2025-10-27,0,1,0,0,comment,mingming,公园D
小红书,野鸭岛，电竞馆都没去呀,2025-10-27,0,0,0,0,comment,mingming,公园D
小红书,三分之一都没走完,2025-10-27,0,1,0,0,comment,mingming,公园D
小红书,我来北京啦,2025-10-27,0,0,0,0,comment,果壳柯基,公园D
小红书,欣赏完来评论,2025-10-27,0,0,0,0,comment,悠悠,公园D
小红书,费话多,,0,0,0,0,comment,四月,公园D
小红书,你嘴咋了,2025-11-09,0,0,0,0,comment,暮暮610,公园D
小红书,朝阳公园我小时候可喜欢去了，门票5块学生票2.5，去里面能玩好多游乐设施，还能在里面找个草坪野餐，我小时候冬天的时候里面还有滑雪场，夏天就来里面游泳，哎满满的回忆啊！但我现在已经有八九年没去过了,2025-11-02,0,1,0,0,comment,🥪,公园D
小红书,把朝阳公园吹上天的都是外地人少见多怪,2025-10-30,0,1,0,0,comment,珏中王,公园D
小红书,这怎么还有骑电动车的？自行车辆随便进吗？,2025-10-28,0,0,0,0,comment,小红薯635FD183,公园D
小红书,你可太……卖鸽子食儿,2025-10-27,0,0,0,0,comment,さしみ,公园D
小红书,天天自己出去玩，你老婆没意见么？,2025-10-27,0,0,0,0,comment,骑小布的大叔,公园D
小红书,@Lam Lab林氏實驗室,2025-10-31,0,0,0,0,comment,摇滚风向标,公园D
