platform,content,date,rating,likes,images,sight_id,park
携程,5分 超棒 🦆 北海公园冬日鸟趣：皇家园林的飞羽盛宴 ❄️ 冬日秘境·不冻湖的生机 北海公园的北门附近，永冻的水面与薄冰交织，形成一片珍贵的“不冻湖”,2025-06-29,5,0,0,232,公园A
携程,5分 超棒 去的时间是下午4点半了，因为时间紧凑，其他奔波也累，所以，没来得及好好全部逛完公园,2025-05-15,5,0,0,232,公园A
携程,5分 超棒 去北京可以去北海公园看看，相较于圆明园、颐和园、后海、刹时海等地方，北海公园比较小众、人也少，环境清幽走起来很舒服,2025-02-13,5,0,0,232,公园A
携程,5分 超棒 北海公园位于北京市中心，毗邻故宫和景山，占地68.2万平方米，其中水面占38.9万平方米,2025-05-27,5,0,0,232,公园A
携程,5分 超棒 北海，京城的诗意水乡 在北京城的心脏地带，有一片如梦似幻的水域——北海公园，它宛如一颗碧绿的翡翠，镶嵌在城市的繁华之中，散发着无尽的魅力，无论何时前来，都能让人流连忘返,2025-03-08,5,0,0,232,公园A
携程,5分 超棒 北海公园作为中国现存最古老的皇家园林之一，融合了自然景观与人文底蕴，其独特魅力在不同季节、不同视角下展现得淋漓尽致 ‌一、自然与人文交织的园林典范‌ ‌千年御苑的时空印记‌ 北海公园始建于金代（1166年），历经辽、金、元、明、清五朝营建，被誉为“世界上现存最早、保存最完整的皇家园林”‌,2025-03-11,5,0,0,232,公园A
携程,北海公园作为中国现存最古老的皇家园林之一，融合了自然景观与人文底蕴，其独特魅力在不同季节、不同视角下展现得淋漓尽致 ‌一、自然与人文交织的园林典范‌ ‌千年御苑的时空印记‌ 北海公园始建于金代（1166年），历经辽、金、元、明、清五朝营建，被誉为“世界上现存最早、保存最完整的皇家园林”‌,,0,0,0,232,公园A
携程,5分 超棒 北海公园（Beihai Park）位于北京的中心地区，故宫西北部，东靠景山，南临中南海，北接什刹海，北海公园占地总面积68.2万平方米，其中水面积38.9万平方米，陆地面积29.3万平方米,2025-03-01,5,5,0,232,公园A
携程,北海公园（Beihai Park）位于北京的中心地区，故宫西北部，东靠景山，南临中南海，北接什刹海，北海公园占地总面积68.2万平方米，其中水面积38.9万平方米，陆地面积29.3万平方米,,0,0,0,232,公园A
携程,5分 超棒 🌟必打卡景点： 白塔：北海公园的标志性建筑，耸立在琼华岛上，非常壮观,2025-03-03,5,0,0,232,公园A
携程,每年金秋十一，北海公园都是繁花似锦，以菊花设计的花坛处处皆是，为北海公园增色不少,,0,0,0,232,公园A
携程,5分 超棒 5.2早起打卡北海公园，避开人流，体验感很好,2026-05-03,5,0,0,232,公园A
携程,5分 超棒 发现老北京的秘密角落|||我探访了北海公园,2025-01-25,5,5,1,232,公园A
携程,5分 超棒 去了很多次北海公园了，第一次专门寻见九龙壁！九龙壁为五脊四坡顶，正脊上两面各有九条龙，垂脊两侧各一条，正脊两吻身上前后各一条，吞脊兽下，东西各有一块盖筒瓦，上面各有龙一条，五条脊共有龙32条,2025-03-25,5,0,0,232,公园A
携程,✅北海公园 🎫门票 旺季：10r 联票20r（4.1-10.31 6:00-21:00） 淡季：5r 联票15r（11.1-3.31 6:30-20:00） 🌟园中园每周一闭园；北京公园年票免费 🧭地址：北京市西城区文津街1号 🚗交通：景山公园西门停车场 🚇地铁：6号线【北海北】站B口 ⏰游览时长：2-4h ✅推荐路线 北海公园北门➡静心斋➡西天梵境➡九龙壁➡快雪堂➡阐福寺➡五龙亭➡漪澜堂➡琼华岛➡白塔&永安寺➡团城 ✅注意事项 ✨三月中旬是山桃花盛开期 但花期受天气影响 出发前关注实时花况 ✨周末人超多 拍摄尽量工作日去或者七八点入园 ✨穿白色/浅色系或者新中式风格的服装 和春日皇家园林超适配 分分钟拍出春日氛围感 接下来的北京 是无数次的春和景明,,0,0,0,232,公园A
携程,5分 超棒 王导的讲解让我们对恭王府有了一个全新的认识：他不仅讲解了恭王府的建筑格局，还深入分析了背后的家族兴衰故事,2025-12-20,5,0,0,232,公园A
携程,王导的讲解让我们对恭王府有了一个全新的认识：他不仅讲解了恭王府的建筑格局，还深入分析了背后的家族兴衰故事,,0,0,0,232,公园A
携程,这是一座有着八百五十多年历史的古典皇家园林，是元大都的中心,,0,0,0,232,公园A
携程,北海公园始建于公元1166年，是辽、金、元、明、清五代皇帝和皇家成员游园驻足，处理政务和祭祀的御用宫室，是世界上建园最早的皇家御苑,,0,0,0,232,公园A
携程,冬日的北京下过雪后，银装素裹,,0,0,0,232,公园A
携程,这座殿是全部用金丝楠木制作的殿宇，十分讲究,,0,0,0,232,公园A
携程,北海公园位于北京城市的中心区域，是明清以来皇城中的重要组成部分，这里开阔的水面，众多的亭台楼阁，是皇家在炎炎夏日里享受到清凉,,0,0,0,232,公园A
携程,北海公园作为位于北京市中心，典型的皇家园林,,0,0,1,232,公园A
携程,🌿北海公园旅游攻略🌿 1️⃣门票信息 • 旺季（4月1日-10月31日）：门票10元/人，联票20元/人,,0,0,1,232,公园A
携程,4分 满意 北海公园（Beihai Park）位于北京的中心地区，故宫西北部，东靠景山，南临中南海，北接什刹海，北海公园占地总面积68.2万平方米，其中水面积38.9万平方米，陆地面积29.3万平方米,2025-01-20,4,0,0,232,公园A
携程,"5分 超棒 和我们的导游lilli一起精彩的旅游,非常了解中国的历史",2026-03-22,5,0,1,232,公园A
携程,5月6日实拍北海公园 万佛楼遗址景区内的油菜花开正盛 黄灿灿的一大片花海随风摇曳 金色的花田以妙香亭和宝积楼为背景别提多美了…… 我们上午不到10点进的万佛楼景区 游客很少 刚过11点人就逐渐多起来 有两波老年游客拍照累了 就在入口处的长椅上边休息边赏花 吃着东西聊着天儿说要去阐福寺拍芍药…… 目前花期已进入摄影黄金期 估计赏花期还能有10来天儿 现在实行旺季门票：10元/人 公园年票免费 111、107等路公交“北海北门”下 地铁6号线“北海北站”B口出，步行5分钟可达,,5,0,0,232,公园A
携程,海面倒映着美丽的白塔，四周环绕着绿树红墙，儿时的歌曲让北海公园成为一代人心中的神往,,0,0,0,232,公园A
携程,"5分 超棒 非常漂亮的公园!从中央入口进来,穿过桥梁和周围",2026-04-11,5,0,0,232,公园A
携程,北海公园是我国最完整的皇家园林之一，是标志性景点之一,,0,0,0,232,公园A
携程,碧波荡漾的北海湖面，不同视角观赏，一会儿碧绿，一会儿湛蓝,,0,0,0,232,公园A
携程,5分 超棒 这次北海公园的旅游收获满满，有小胡导游的精彩的介绍，使我们既欣赏了这个皇家园林的美景，又对其历史演绎有了更深的了解,2026-05-06,5,2026,0,232,公园A
携程,这次北海公园的旅游收获满满，有小胡导游的精彩的介绍，使我们既欣赏了这个皇家园林的美景，又对其历史演绎有了更深的了解,,0,0,0,232,公园A
携程,5分 超棒 北海公园是我国现存最悠久、保存最完整的皇家园林之一，具有极高的历史、文化、艺术和游览价值，以下是对北海公园的具体点评： 历史文化底蕴深厚 • 古老皇家园林：北海公园的开发始于辽代，金代建成规模宏伟的太宁宫，后经元、明、清等朝代的营建和改建，距今已有近千年历史，是中国古代园林的杰出代表，见证了中国古代历史的变迁,2025-04-19,5,0,0,232,公园A
携程,北海公园是我国现存最悠久、保存最完整的皇家园林之一，具有极高的历史、文化、艺术和游览价值，以下是对北海公园的具体点评： 历史文化底蕴深厚 • 古老皇家园林：北海公园的开发始于辽代，金代建成规模宏伟的太宁宫，后经元、明、清等朝代的营建和改建，距今已有近千年历史，是中国古代园林的杰出代表，见证了中国古代历史的变迁,,0,0,0,232,公园A
携程,"5分 超棒 北海公园是一座公共公园,也是中国北京紫禁城西北的前帝国花园",2025-09-11,5,0,0,232,公园A
携程,北海白塔据建塔石碑记载，当时“有西域喇嘛者，欲以佛教阴赞皇猷，请立塔寺，寿国佑民”，得到皇帝的恩准，于是修建了永安寺和白塔,2025-12-20,5,5,0,232,公园A
携程,白塔，位于北京北海公园琼华岛上，建于清初顺治八年（1651年），是一座藏式喇嘛塔，也是北海的标志性景点,,0,1,0,232,公园A
携程,北海公园是中国现存最古老、最完整、最具综合性和代表性的皇家园林之一,,0,0,0,232,公园A
携程,，镜清斋 对于北京人，北海公园是不可或缺的娱乐场所，如果一个老北京人说他没有去过八达岭长城，你可以相信，那可能是真的，如果有人说他没有去过北海，那恐怕就不一定是真的了,,0,0,1,232,公园A
携程,北海公园作为北京市内在一个皇家园林公园，以白塔为标志，风景非常好，夏天秋天可以划船,,0,0,0,232,公园A
携程,喜欢夜游北海公园，别有风韵,,0,1,0,232,公园A
携程,北海公园最新开展的景区是万佛楼，就在小西天的北面，原来这里也就是个植物园，由于过去被毁，所以年久失修，没有充分的利用，最近几年北海公园比较靠谱的把这个景点开发修复成一个遗址公园，也算是园中园的一种体现,,0,0,0,232,公园A
携程,北海公园的南侧有一个团城，也是北海公园的一部分，这里有一个玉佛是国宝，另外还有一个玉瓮也是国宝,,0,0,0,232,公园A
携程,白塔是北京北海公园的标志性建筑，位于北京北海公园琼华岛上，建于清初顺治八年（1651年），是一座藏式喇嘛塔，也是北海的标志性景点,,0,1,0,232,公园A
携程,北海公园以北海为中心，全园分为“北岸景区”“东岸景区”“琼岛景区”和“团城景区”四大区域,,0,0,0,232,公园A
携程,【景色】 北京的公园无论大小 都会透露着皇家园林的作风 北海也不例外 地点 在北京比较市中心的位置，无论是地铁还是公交都比较方便 如果是一日游 更可以和景山公园，后海，什刹海，荷花市场等连在一起 【趣味】 北海公园的早晚都是非常有特点的 早上可以看到朝阳，但需要非常早 晚上的落日通常冬季在4-5点，夏季早起6-8点都可以拍到 特别要提的是，日落的时候， 如果幸运可以拍到图四的景象 【性价比】 门票需要在公众号上进行预约 成人10-5块不等，分淡旺季 但整体性价比已经很高啦,,0,0,1,232,公园A
携程,（二十四） 北海公园最让人流连忘返的景观还是美丽的白塔，特别是蓝天白云之下，白塔美丽非凡，我就赶上一次，天空湛蓝，没有一丝云彩，突然风吹过来云彩，就像白纱在天空中舞动，下边的白塔被白纱擦拭的透亮迷人,,0,0,0,232,公园A
携程,￼￼￼来到北海公园，不能不去游览一下五龙亭,,0,0,0,232,公园A
携程,北海公园最著名的就是白塔了,,0,0,0,232,公园A
携程,北海公园位于北京城的中心，是中国现存历史上 建园最早、保存最完整、文化沉积最深厚的古典皇家园林,,0,0,0,232,公园A
携程,北海公园位于北京市西城区，北邻什刹海，东邻景山公园，南边与中南海相连，形成北京市中心最重要的水系，地理位置十分重要，环境优美，琼岛春阴是燕京八景之一,,0,0,1,232,公园A
携程,5分 超棒 今天我们三大三小跟着京状元樊老师深度游北海，三小时穿越千年皇家园林，收获远超预期！ 樊老师不愧是“行走的百科书”，从九龙壁的琉璃传奇到白塔的佛教文化，把每一块砖、每一片瓦都讲活了！孩子们睁大眼睛追问，大人们也听得入迷，连湖中泛舟时都在聊“琼华岛的前世今生”,2025-08-19,5,0,0,232,公园A
携程,5分 超棒 胡老师很热情的欢迎我们六个外国旅客到北京游览,2025-11-02,5,5,0,232,公园A
携程,胡老师很热情的欢迎我们六个外国旅客到北京游览,,0,0,0,232,公园A
携程,5分 超棒 非常完美的旅游体验: 1.导游的讲解既专业又通俗易懂，既能让成人茅塞顿开豁然开朗，又能让孩子听得津津有味,2026-05-04,5,2026,1,232,公园A
携程,非常完美的旅游体验: 1.导游的讲解既专业又通俗易懂，既能让成人茅塞顿开豁然开朗，又能让孩子听得津津有味,,0,0,1,232,公园A
携程,快雪堂位于北海公园的北侧，在阐福寺的东侧，现为快雪堂书法博物馆,,0,0,2,232,公园A
携程,"3分 不错 这次旅行是与导游,但我们没有提供,他们自己在公园里非常漂亮,但下了大雨,走路不舒服",2026-05-17,3,0,0,232,公园A
携程,北海白塔，始建于顺治八年，是北海琼华岛永安寺的主要建筑，几乎可以称为北京几百年间的一个地标,,0,0,0,232,公园A
携程,这个公园当地很有名，也是著名旅游景点之一，游客很多，风景很好，湖面波光粼粼，远眺绿树环绕，十分宜人景色，交通也便利，走走很惬意,,0,0,0,232,公园A
携程,一晴日，偶去北海，遇碧水蓝天，红锦做伴，幸事,,0,0,0,232,公园A
携程,2020年，北海公园以“全民健身 全民健康”为主题，中秋当天，在园内开展“相聚中秋 北海追月”健步走活动,,0,0,0,232,公园A
携程,5分 超棒 导游讲解的挺好，体验感不错,2025-10-22,5,0,0,232,公园A
携程,北海公园位于北京城的中心，是中国现存历史上建园最早、保存最完整、文化沉积最深厚的古典皇家园林,,0,0,0,232,公园A
携程,北海公园，位于北京市中心区，在景山西侧及故宫的西北面，与中海、南海合称三海，属于中国古代皇家园林，是中国现存最古老的、最完整、最具综合性和代表的皇家园林之一，是国家4A级旅游景区,,0,0,0,232,公园A
携程,北海公园是世界上最著名的皇家公园，由于是“皇家公园”，所以在这个公园里隐藏着很多园中园，那是皇帝专门在此学习、休憩、宴请等重要活动的地方，所以到北京不看北海是很遗憾的地方,,0,0,0,232,公园A
携程,北海公园位于北京市西城区文津街1号，是中国现存最古老、最完整、最具综合性和代表性的皇家园林之一,,0,0,0,232,公园A
携程,📍详细地址：北京市西城区文津街1号，位于景山西侧,,0,0,0,232,公园A
携程,成导的讲解非常详细，十分推荐，一路下来辛苦了！不愧是皇家园林，十分凉爽，到处都有树荫古树，不会觉得炎热，很推荐😃,,0,0,0,232,公园A
携程,5分 超棒 这次来北京旅游，很高兴遇到丁导,2025-07-19,5,0,0,232,公园A
携程,北海公园位于市中心区，在故宫的西北面，因与中海、南海分称三海而得名,,0,0,0,232,公园A
携程,永安寺景区内有一座用大量太湖石堆砌的佛教建筑楞伽窟，其分为东西两部分，每一侧均为两层，上下共有六个洞窟,,0,0,0,232,公园A
携程,北海公园位于北京市中心，是保存极好、设施极完整的皇家园林，北海比邻中海、南海、西海、前海和后海，是附近除中南海外唯一收取门票的城市公园,,0,0,0,232,公园A
携程,导游解说很赞👍，推荐游玩,,0,0,0,232,公园A
携程,5分 超棒 特别值得去，每一个节目设计的都很巧妙，而且主持人特别灵活，机智，有一个有意思的灵魂,2025-10-08,5,0,0,232,公园A
携程,北海公园毕竟是皇家园林，步步是景,,0,0,0,232,公园A
携程,5分 超棒 北京北海公园是一座极具魅力与价值的古典皇家园林，以下是对它的评价： 历史文化价值极高 - 历史悠久：历经辽、金、元、明、清等朝代，承载近千年历史，见证诸多历史变迁与王朝兴衰,2025-03-02,5,0,0,232,公园A
携程,"5分 超棒 提前预订是个好主意但不需要,门口可以订几块钱(~34人民币)的门票,景色,特别是晚上很棒,值得一去",2025-06-23,5,0,0,232,公园A
携程,深秋，北海公园赏菊正当时，各色菊花争奇斗艳，菊花（拉丁学名：Dendranthema morifolium（Ramat. ）Tzvel.）是菊科菊属的多年生宿根草本植物,,0,0,0,232,公园A
携程,北京旅游不能错过的北海公园旅游攻略 北海公园，位于北京市中心区，城内景山西侧，来北京旅游不可错过的一个美丽风景，提供旅游攻略如下： 景点名：北海公园 交通：乘坐公共汽车前往北海前门或者后门站步行前往即可,,0,0,0,232,公园A
携程,今年十一，北海公园在阐福寺附近，摆了花坛,,0,0,0,232,公园A
携程,春游北海公园，因为天气晴好，走路也忽觉轻松了，一路走到了琼岛，岛上建筑精美，高低错落有致，依山势分布，掩映於苍松翠柏之中,,0,0,0,232,公园A
携程,5分 超棒 讲解员姐姐超级好，细节非常到位，而且善解人意，还非常健谈，也细心解答我们的问题并提供必要的帮助,2025-06-05,5,0,0,232,公园A
携程,"5分 超棒 一个巨大的领土,准备舒适的鞋子",2026-05-20,5,4,0,232,公园A
携程,北海公园经过多年的整修，现在大部分景点都已开放，特别是万佛楼景点更值得参观，现在举办的菊花展非常有特色，小小的雏菊经过园艺师们精心的培植，巧夺天工的构思，让人大开眼界,,0,0,0,232,公园A
携程,5分 超棒 非常不错的一次旅行,2025-05-30,5,0,0,232,公园A
携程,1分 不佳 一直在携程买服务但是现在怎么连供应商都不筛选了么，避雷！避雷！避雷！重要的事情说三遍！这个讲解服务真的烂到我无语，花钱买罪受说的就是它！ 讲解员连普通话都说不利索，一开口我人都傻了，叽里呱啦说了半天，愣是没听明白几句，全程跟听天书一样,2026-05-05,1,0,0,232,公园A
携程,5分 超棒 在天气好的时侯去超级美，湖水蓝，云朵白，天空高远,2025-03-31,5,0,0,232,公园A
携程,5分 超棒 北海公园真的是一个巨大的能量场！来北京很多次，北海还是第一次来，希望以后每次到北京，都有时间在北海公园逛逛,2025-06-14,5,0,0,232,公园A
携程,5分 超棒 去北海公园坐游船啦，那天天气不错游船的人挺多的，分为脚踏船和电船，我们仨人选的电船，下午人较多排队等了十来分钟，一个小时160元,2025-06-15,5,0,0,232,公园A
携程,去北海公园坐游船啦，那天天气不错游船的人挺多的，分为脚踏船和电船，我们仨人选的电船，下午人较多排队等了十来分钟，一个小时160元,,0,0,0,232,公园A
携程,"5分 超棒 北海公园是城市中间的安静,其湖、白色的游牧场和传统花园的景观创造了一个真正人心的环境",2026-03-19,5,0,0,232,公园A
携程,1分 不佳 没有提供申报服务,2026-04-19,1,0,0,232,公园A
携程,行程比较赶的话，容易被页面信息误导,2026-05-31,4,5,0,232,公园A
携程,4分 满意 携程页面显示的、包括下单后收到的确认短信中的场次信息（9:00）和实际不符（9:30），全程1个小时,2026-05-14,4,0,0,232,公园A
携程,我穿过地安门西大街，从北海公园的北门入园,,0,0,0,232,公园A
携程,"5分 超棒 北海公园是一个美丽宁静的地方,非常适合放松散步,湖景迷人,历史风光",2026-04-05,5,0,0,232,公园A
携程,北海公园是过去皇亲国戚游玩的地方，从故宫到北海公园就是一条街的路程，出了故宫走到现在的景山公园的西门对面就是北海公园的东门，抬轿子过去全程半个小时就到了，如果皇帝有辆自行车，出了故宫北门到北海公园五分钟,,0,0,0,232,公园A
携程,5分 超棒 今天小胡老师给我们讲了快3 个小时，游览北海的内容很丰富，内容很专业，我和孩子都很喜欢她的讲解，比自己逛收获多了太多太多了,2025-06-21,5,0,0,232,公园A
携程,"4分 满意 公园本身很美,非常有趣的地方,很多鸟类,景色不错",2026-02-14,4,0,0,232,公园A
携程,4分 满意 挺不错的服务，家庭出行可以选择，导游会提前联系，不要太晚到达现场，可能无法等所有人到齐，节假日期间出行人多，考虑到堵车等尽量早点到现场,2025-05-22,4,0,0,232,公园A
携程,5分 超棒 1️⃣、景观方面 🔶自然景观 🔺湖水清澈而宁静，在阳光的照耀下，湖面上闪烁着金色的光芒,2025-01-10,5,0,0,232,公园A
携程,1️⃣、景观方面 🔶自然景观 🔺湖水清澈而宁静，在阳光的照耀下，湖面上闪烁着金色的光芒,,0,0,0,232,公园A
携程,5分 超棒 北海公园是童年的回忆，所以每年都要来逛逛,2026-04-26,5,0,0,232,公园A
携程,非常好的导游老师-程建刚老师，一路耐心讲解，还帮忙拍照，点赞👍总体超赞，,,0,0,0,232,公园A
携程,"5分 超棒 里萨是一位如此伟大和细心的导游,他把公园的历史与现代的景点联系在一起!超级友好,能够以详细和周到的体验回答每个问题",2025-07-11,5,0,0,232,公园A
携程,"5分 超棒 很棒的公园,惊人的风景和建筑",2026-03-14,5,0,0,232,公园A
携程,赞一下北京的公园，虽然这次时间有限，只去了两三个，但真的都很美！五一期间人是多了点，但因为公园很大，感受也还过得去，拍照没有大影响,,0,0,0,232,公园A
携程,北海公园是明清皇家园林的一部分，解放后向大众开放，成为北京市民重要的文化娱乐活动中心,,0,0,0,232,公园A
携程,5分 超棒 早上起不来，很方便沟通一下就调到下午去,2025-05-02,5,0,0,232,公园A
携程,5分 超棒 ✨这次出行真的超乎预期！🌟景点布置精致，环境干净整洁，拍照打卡完全不用滤镜📸,2026-02-12,5,0,0,232,公园A
携程,总体而言整体的体验还是挺好的，跟着讲述者程，完整地顺利地游玩了一圈，个人觉得第一次游玩还是需要导游的引导介绍，不然真的会浪费北海公园的历史文化底蕴,,0,0,0,232,公园A
携程,5分 超棒 真好，挺好看，就是里头收费的话,2025-02-23,5,0,0,232,公园A
携程,5分 超棒 感受超级棒，王老师很热心,2025-06-03,5,0,0,232,公园A
携程,5分 超棒 导游经验丰富，讲解详细,2025-05-26,5,0,0,232,公园A
携程,5分 超棒 北海公园风光旖旎！只可惜我们行程太紧张了，没来得及细细浏览品味,2025-04-07,5,0,0,232,公园A
携程,就是要有一副好膝盖，但是有观光车和渡船,2025-08-15,5,0,0,232,公园A
携程,程老师讲解认真，服务体贴，“好苹”赞👍🏻👍🏻👍🏻总体超赞，有趣好玩，景色不错，,,0,0,0,232,公园A
携程,4分 满意 很不错，可以带孩子划划船,2025-05-29,4,0,0,232,公园A
携程,我这个点评不是给北海公园的，是给携程网的,,0,0,0,232,公园A
携程,4分 满意 价格很划算，讲解也很有趣,2025-08-09,4,0,0,232,公园A
携程,1分 不佳 没有人联系咱们订单，白买船票了，建议到售票处买票,2026-05-15,1,0,0,232,公园A
携程,疫情期间，停车不是很方便，停车场走到北门大概十分钟左右,,0,0,0,232,公园A
携程,5分 超棒 门票一人五元，用了三元的优惠券，我们两人只花了七块钱的门票,2025-02-16,5,0,0,232,公园A
携程,5分 超棒 性价比之王的一个快捷酒店,2025-07-25,5,0,0,232,公园A
携程,5分 超棒 胡导带着我们足足逛了4个多小时，分享很多干货，最后还耐心指导我们回家线路,2025-01-07,5,0,0,232,公园A
携程,胡导带着我们足足逛了4个多小时，分享很多干货，最后还耐心指导我们回家线路,,0,0,0,232,公园A
携程,这首歌伴随了多少五、六、七十年代几代少年儿童的成长,2025-05-03,5,5,0,232,公园A
携程,本来购买之前试听了感觉不错才买的，买了以后上面提示为了防止景区信号不好，建议下载，然后下载好以后进了景区打开后，完全打不开，根本一点都没有用到,,0,0,0,232,公园A
携程,程导太赞！一路帮带娃的家人拿小推车，服务态度非常好！,,0,0,0,232,公园A
携程,非常满意，导游大哥特别好，介绍的景点详细，特别有耐心，有趣好玩，总体超赞，景色不错，性价比高，强烈推荐，下次还找这个导游,,0,0,0,232,公园A
携程,秉承吾负这春光明媚的愿望，全副武装来了一场北海公园两小时踏青,,0,0,0,232,公园A
携程,不得不说这是在看过免费的乌兰察布和收费的太原昆明等景点表演之后最失望的一次,,0,0,0,232,公园A
携程,性价比高，有趣好玩，景色不错，总体超赞，,,0,0,0,232,公园A
携程,3分 不错 遛遛弯，闲逛一下,2025-03-26,3,0,0,232,公园A
